"data_cid","movie_id","user_url","nick_name","time","content","stars","valid_votes"
"504992320","1304476",https://www.douban.com/people/kejinlong/,有心打扰,"2012-03-06 23:19:09","1.我至少还有自己可以相信；2.真理为什么只有一个？人们连真善美都无法辨别，我们又怎么可以去怪他们？好色不过是一切真善美的欣赏和感激；3.如果我们的生活不再是空空如是，我们会如何会有这种感情？4.不要幻想当下的美好可以更美好，只要学会珍惜和维持才是聪明之道；5.你穿着制服就可以收钱了吗？","4",40
"1068650996","1291851",https://www.douban.com/people/2434887/,丁一,"2016-08-01 18:00:45",浙江台1818黄金眼节目。采访一个小偷，问他为什么干这行，本以为他会说生活所迫之类的。结果小偷说——人生就像一场电影，有的人演警察，有的人演小偷。总要有人演小偷,"4",6224
"363154847","1291851",https://www.douban.com/people/enjoy614/,Enjoy_時光機。,"2011-03-08 19:13:30",血淋淋的现实里，有个贫穷的理想主义者。,"5",1062
"5069961","1291851",https://www.douban.com/people/bighead/,大头绿豆,"2006-08-25 00:48:46",小勇、小武1982+1987刻在墙上的身高记录。结婚时要给他六斤钱。《心雨》献给亡者还真贴切哈哈。,"4",483
"108374959","1291851",https://www.douban.com/people/tjz230/,影志,"2009-03-30 23:48:00",可能在当年出来这么一部片的确能震住一批人，现在看来实在不足为奇。,"3",364
"13128192","1291851",https://www.douban.com/people/Uvo/,私享史,"2007-04-19 00:40:19",贾导果然是悲天悯人！有一种想哭的冲动！【讲堂】,"4",216
"275176914","1292213",https://www.douban.com/people/Kev.Garnett/,罗弘霉素,"2010-07-26 18:41:26",一遍烂，两遍笑，三遍哭,"5",13262
"6076865","1292213",https://www.douban.com/people/Lan.die/,Lan~die,"2006-10-07 10:48:36","经历过和正在经历着悟空式的命运和紫霞式的爱情，才发现生命的本质是以最低的姿态出现的。英雄？你为什么不问问做英雄的代价？  
“想不到经过这五百年，我要找的并不是她，而是你。”人生际遇真是难以言喻。","5",6401
"10521949","1292213",https://www.douban.com/people/rebekah/,眠去,"2007-02-13 12:55:20",为什么越看越觉得悲伤,"5",6642
"93042309","1292213",https://www.douban.com/people/cheeringo/,小锡兵,"2009-02-03 05:27:31",我猜中了开头，却猜不到这结局。/ 20141024 在影院哭死,"5",4958
"31790549","1292213",https://www.douban.com/people/amutofade/,宋阿慕,"2008-02-19 15:19:26",大话西游成就了一个时代.这句话一点也没错.不管是好的方面还是不好的方面.|人试图化身为天地，这本身就是一种不自量力。,"5",700
"102062410","2149806",https://www.douban.com/people/tjz230/,影志,"2009-04-01 02:20:04",The gift of the last memories. “人一辈子买的最后一样东西(棺材)是由他人决定的。” “死可能是一道门，逝去并不是终结，而是超越，走向下一程。” “入殓师就是让已经冰冷的人重新焕发生机，给她永恒的美丽，这要有冷静、准确、而且要怀着温柔的情感。”,"5",2021
"98588028","2149806",https://www.douban.com/people/vivipico/,徐小花,"2009-03-19 20:17:20",很温柔很温柔。。眼泪有很多种，这是非常有劲道，非常耐人寻味的一颗,"5",1609
"107580418","2149806",https://www.douban.com/people/boks/,boks,"2009-03-28 14:14:26",迷恋死亡仪式的日本人,"4",639
"711978235","2149806",https://www.douban.com/people/62675594/,赫恩曼尼,"2013-08-05 16:10:39",既然死是每个人终须面对的，何苦还挣扎于那些无谓的事情上？喝过的酒、爱过的人、浪费过的力气、余留下的残念、望不见的未来……凡此种种，终有一天烟消云散。我仿佛看见玫瑰落在眼睑上，作无人之眠。那里是我们曾眷恋和执着过的生命，还有无法逃离的死亡。,"5",442
"929192673","2149806",https://www.douban.com/people/stscar/,柴斯卡,"2015-06-07 03:56:48",竟然以这样一种方式，和三十年来未曾谋面的父亲重逢，虽然我早已忘了他的面容。如此努力地游上岸，只是为了再死一次，这是何必呢。一种生物靠吃另一种生物生存，所以要吃最好的。虽难免沾上被弃的哀怨，我却只想送世人走完最后一程，回到我们原本的地方去吧。艺术真是无用，无用偶尔之为大用。,"5",243
"783277227","21937445",https://www.douban.com/people/dormant/,dormant,"2014-03-05 22:13:55",一部改变现实的电影：釜山地方法院于2014年2月13日对“釜林事件”进行了二审宣判，判决5名被告人无罪，距离一审判决时隔33年。“因为国民不富裕就不能受法律保护，就不能享受民主，这种说法我是无法接受的。”——宋佑硕,"5",7554
"783028510","21937445",https://www.douban.com/people/46843344/,刘康康,"2014-03-19 14:14:30",法律有时候也是国家暴力机器的一部分，但法律依然是个人能够对抗国家机器唯一的武器，当国家机器想要彻底摧毁一个人的尊严和权利时，它首先想要做到的就是践踏法律。而当法律被如此践踏时，即使是最逐利的律师，也会挺身而出来维护法律。如果要问法律为什么值得信仰，这大概就是我的理由吧。,"5",2376
"813619129","21937445",https://www.douban.com/people/tassadar/,囧叔,"2014-06-06 11:48:28",吃了《熔炉》的亏之后我长记性了，这次先看了完整的背景介绍，查了许多资料，就差连卢武铉的传记都看完了，才看这个电影，有效地防止了被窝囊死。,"5",936
"1402373109","21937445",https://www.douban.com/people/xilouchen/,西楼尘,"2018-07-08 21:54:55",七年前这里吃的酱拌饭被呕了出来，一同呕出来的还有羞耻；后来这里的乌冬面被写了出来，一同写出来的还有谎言；而今这里的汤泡饭被吞了下去，一同吞下的还有不甘。这一爿小店，收容过落魄，接纳过缅怀，原宥过屈辱；那一方法庭，钳制过自由，欺瞒过道德，背叛过国民。应声而起的辩护人们，名字叫正义。,"5",756
"776030154","21937445",https://www.douban.com/people/3540441/,同志亦凡人中文站,"2014-03-05 00:20:32",很难用电影性去评价的作品。体制选对的国家，民主可以靠法律实现；体制选偏的国家，民主就只能求dang垂怜了。韩影果然还是大叔们的天下，大脸宋康昊又在怒刷存在感...,"4",248
"725569939","21360417",https://www.douban.com/people/Changenie/,陈大乘,"2013-09-12 20:01:33","韩国人要逆天了,即使一听就知道那不是50岁男人的声音，即使任谁也安装不了如此犀利的炸弹","4",2173
"729590607","21360417",https://www.douban.com/people/chenchangxing/,柏林苍穹下,"2013-09-26 01:45:18",一部戾气如此深重的影片，注定能在我朝获取广泛共鸣。,"4",1917
"725921752","21360417",https://www.douban.com/people/zhanger/,zhang 2nd,"2013-09-13 23:52:55",河正宇的个人秀，他一个人撑起了这部低成本封闭空间，对媒体政客等各种讽刺黑出翔,"4",1889
"728735064","21360417",https://www.douban.com/people/tjz230/,影志,"2013-09-23 11:26:49",《致命呼叫》开篇，《狙击电话亭》过程，《搏击俱乐部》结尾。漏洞多多，但实在屌爆了！,"4",836
"729910691","21360417",https://www.douban.com/people/fengjiansun/,风间隼,"2013-09-27 10:23:36",够狠哪！象征层面有国会旁的媒体大厦、桥梁、未完工的大楼、逐渐被剥去神性的演播间，情节层面，把恐怖袭击题材从美式中产阶级的虚伪道德绑架中解放了出来，失意主播不是官复原职夺回原配，而是被逼到了蓝领无产者一边，最后与官僚同归于尽。有种日本老电影的血气。,"5",463
"93713954","1305487",https://www.douban.com/people/oceanheart/,fabulous,"2009-02-05 13:02:25",事实证明，聪明的头脑永远可以赚钱。,"5",8265
"497298974","1305487",https://www.douban.com/people/Kev.Garnett/,罗弘霉素,"2012-02-18 05:39:05",我只想说，02年小李还是尖脸呢。,"5",5230
"623970290","1305487",https://www.douban.com/people/3540441/,同志亦凡人中文站,"2013-01-01 19:36:46",诚实的人最自信，所以——我会尽量让自己不那么害怕。精彩绝伦的猫鼠游戏，现实比电影还牛叉闪闪，斯皮尔伯格真是拍传记片的天才！,"5",1265
"588386963","1305487",https://www.douban.com/people/danyboy/,danyboy,"2012-10-06 23:59:27",为什么我看的很难过呢。。,"5",812
"128401974","1305487",https://www.douban.com/people/JulyChan/,JulyChan,"2009-06-08 16:03:45",其实是描述了一个孤独的人，他的透彻的孤独。,"5",591
"1238996756","26611804",https://www.douban.com/people/austim/,周慕雲吞面,"2017-09-04 19:26:55",胖牙医十分可疑,"4",5635
"1278871343","26611804",https://www.douban.com/people/3540441/,同志亦凡人中文站,"2017-11-30 15:58:02",今年两大最政治不正确电影之一（另一部是《凭空而来》）。愤怒是活下去的动力，怼天怼地才能内心平静，麦克唐纳用冲天戾气和负能量熬出一碗悲喜交加的心灵鸡汤。科恩嫂的表演太炸裂了，枯瘦的身躯下隐藏着滚烫的力量，全片仅有的一次笑容锁定奥提...,"4",3386
"1303091370","26611804",https://www.douban.com/people/114515320/,谢飞导演,"2018-01-09 17:22:59",老套的寻凶复仇故事讲述得如此生动，编剧值一颗星；情节似层层剥笋，露出的是七八个清晰、独特、复杂的人物，两个星给予出色的女主演及男配角；将视觉场面、音乐服化等手段与叙事有节奏的、完整地掌控融合起来，应是导演获得的一颗星；结尾高明的情节逆转和开放式，为这部电影赢得了最后一颗星。满分！,"5",2853
"1239004071","26611804",https://www.douban.com/people/yinxiang/,胤祥,"2017-09-04 19:48:11",#Venice2017# 影后已出。真是教科书一般的好剧本，破了不少套路，人物塑造十分生动。再加上导演控制力很强，不乏幽默感，也有不错的社会观察。对仇恨与愤怒的探讨颇有与当下社会状况的契合点。,"5",1944
"1282863005","26611804",https://www.douban.com/people/70273371/,Sgt.Donuts,"2017-12-08 11:29:37",蹦出一条小鹿这个必须减分了…而且还那么像CG做的…,"4",1648
"2065613931","30327842",https://www.douban.com/people/baozi19910217/,曲奇酱酱,"2019-12-01 16:51:59",建议广大姐妹带男朋友去看这个，看完凡事觉得小题大做的建议当场分手。,"4",11144
"2011255982","30327842",https://www.douban.com/people/ykxchen/,亦可寻陳,"2019-10-23 21:13:34",之所以座位四周的女性都在抽泣，是因为她们都是男尊女卑时代达到顶峰的亲历者。生而为人，换位思考和将心比心难与否？说难也难，小说出版和电影上映后，韩国广大男性依然在网上展开无休止的谩骂，韩男深入骨髓的劣根性显露无遗；说易也易，即使性别站在女性的对立面，也能感受电影每一分钟的痛楚，无关性别的人类共情同样实现。诚然，电影和书籍都是一面镜子，能照出时代的落后、社会的不公和女性的伤疤。而我则愿为人如鲁迅所言：...,"4",5035
"2032247110","30327842",https://www.douban.com/people/amoilly/,Justina,"2019-11-07 22:10:51","检票时候，阿姨说的是:“金智英可以入场了”。没错，我们都是金智英。就像电影宣传的slogan:""你和我的故事""。金智英为什么有的时候不像她自己，因为她身体里困住了千千万母亲，姐姐，妹妹。金智英每一次变成妈妈，外婆的时候，影院里都是各种抽泣声。我喜欢的是奶油面包，不是红豆包，迟到几十年的钢笔，只能是这个世界给我的补偿答案。","5",4168
"2069507617","30327842",https://www.douban.com/people/qijiuzhiyue/,桃桃林林,"2019-12-04 11:25:55",其实已经不能从电影角度来聊了，影片更多在于引发的讨论与社会意义。里面涉及到非常多这几年被频频提起的女性话题与观点：关于重男轻女的、关于性骚扰的、产后抑郁的等等很多。相信之后，关于这部电影的内容与台词，也会经常被提起吧。影片比较好的地方在于，并没有故意设计几个非常极端的反派，大玩狗血煽情。甚至，孔刘这个角色其实还挺通情达理的，女主的姐姐与弟弟也有靠谱。然而，即便这样，郑有美的女主角色仍遇到了各种困扰...,"4",998
"2012851085","30327842",https://www.douban.com/people/190869060/,yvvchan,"2019-10-25 05:00:45",影片镜子一样直观映射出韩国女性在各个社会角色中正遭受着的真实的不友好对待。被重男轻女的爸爸忽视的女儿，被担心会因为结婚耽误工作而无法在自己的领域得到重用的职业人，被婆婆使唤的媳妇，被照顾孩子和家这件事占据了全部生活的妻子，以及因为带着吵闹的孩子在外而被白眼说闲话的妈妈，不论是哪个角色，都有许许多多的“智英”正在现实中经历着类似的痛苦，而作为韩国女性观影者更不免会在影片中看到自己的影子而百感交集。生...,"5",583
"1271182634","27019527",https://www.douban.com/people/cecizcc/,不夜铖,"2017-11-23 19:01:56",嘉年华与红黄蓝,"5",3327
"1265496453","27019527",https://www.douban.com/people/50338646/,坂口健大郎,"2017-11-24 13:09:36",【B】最后电视里传来“和谐之声”，而我后排的一个女人泣不成声，她老公在一旁怎么安慰也不好，字幕放完，影院工作人员催促他们才慢慢站起。我才看到，她怀孕了。顿时脚下踩了空，我不知道可以说什么来安慰她，因为我全都不相信。 ,"5",2001
"1268692504","27019527",https://www.douban.com/people/MovieL/,木卫二,"2017-11-09 11:29:07",少女性侵案，同情很容易，手撕罪犯也不难，但除此以外呢？片中两位母亲的做法，恐怕正好解释了悲剧不是随机并无意发生的。相比不可饶恕的恶，不自知其过的罪更是笼罩在中国社会的乌云，与当下时愈发强大的男权功守道不谋而合。精准的镜头，几乎没有废戏，视点交还予女孩的处理方法真心很棒。,"4",1727
"1266944799","27019527",https://www.douban.com/people/asukayoshioka/,dear fiona,"2017-11-05 16:22:13",就没人敢说不好看吗。,"3",889
"1269622955","27019527",https://www.douban.com/people/daidongyang/,戴君,"2017-11-15 18:12:06",剧情很弱，艺术也不行。虽是现实叙事，故事却经不起推敲；用了不少象征符号，却并没有悲剧的美感。总体感觉是：在电影院看了一场文艺版“法制在线”。结局应该是强行修改过了。,"2",539
"1711987591","27191431",https://www.douban.com/people/rachel-rachel/,蚂蚁没问题,"2019-03-15 16:24:01",没有哪个少女能拒绝阿豪，尽管他只是大排档小弟，能逞的英雄只是从手机维修店里救人，开船出海还要抛锚，带人去山顶看夜景说的话很俗气，撩起背心来肚皮上也没有六块腹肌，但没有少女能拒绝阿豪，只要信，不要问！在仓库昏红灯光下，俩人粗重喘气，是最近看过最好的少女情欲戏。很想知道如果最后不写警察神兵天降，本来应该是怎样精彩的结局。,"5",8084
"1518576986","27191431",https://www.douban.com/people/yinxiang/,胤祥,"2018-11-12 20:07:22","8分妥妥的，摄影很好，夜景、冲突色光和手持都很棒，佩佩和阿豪互相缠手机带货那场戏完全是当床戏拍的，很有意思；女主角跟摄影差不多好。当然剧作有坑，有些是因为各种原因不可避免的坑。青春片定位很准确，完成度也非常高，口碑爆了太正常了。","4",884
"1495397940","27191431",https://www.douban.com/people/petercat/,Peter Tiger,"2018-10-16 01:25:40",今年最好的华语处女作之一。,"4",825
"1519012309","27191431",https://www.douban.com/people/xiaoxiaodeyuanz/,远子,"2018-11-13 09:46:58",作为处女作，已经算不错了。要说缺点的话，可能是延展性不足，青春戏太多以致消解了社会性的一面……这是我见过的阵仗最大的一次映后交流，连摄影、剪辑、作曲、声音指导、美术指导都上了台。他们大多是北影的学生，田壮壮做主持，一群人其乐融融的样子，竟让我感觉到一种热闹的美好。与做电影相比，写作真是孤独啊。偶遇D和S，电影看完后我们去北影旁边的一家串吧吃饭。邻桌有一位长得很像张纪中的导演正在和人大声聊天，我们把...,"4",321
"1496330438","27191431",https://www.douban.com/people/wusequanwei/,五色全味,"2018-11-12 23:42:04",雖然導演說做了足夠的資料搜集，但戲劇類型化的誇張和細節的失實還是看出是「外人」拍的香港，有一種「想像香港」的抽離感。影像和表演上都可圈可點，男女主角雖然不像香港人，但表演都很真摯投入（男主長期待在台灣，沒有那種土生土長mk仔的感覺，設計他是賣粉面的，戲裡說是「大排檔」其實已經錯了，沒有人會管粉面店叫「大排檔」）；江美儀作為走私客卻儼然黑幫女大佬作派，有為類型而小題大作的誇張。,"3",217
"47105042","1295124",https://www.douban.com/people/XI_LI/,西梨,"2008-06-29 23:14:08",出门的时候，看到灯火辉煌的城市，会觉得一切幸福美好都是罪恶。。。,"5",3692
"3658829","1295124",https://www.douban.com/people/xiaoxiaohong/,veronique,"2006-06-15 18:59:41",请看一部没有笑容的电影吧,"5",2996
"2643486","1295124",https://www.douban.com/people/w85824/,巴乌,"2006-04-25 22:11:28",我哭死算了我,"5",1974
"92732294","1295124",https://www.douban.com/people/airan712/,Q。,"2009-02-02 03:04:15",“凡救人一命，即救全世界！”一段如此深刻的历史，多么希望它早早结束，但如此一部经典的影片你却永远都不想它完结。感动于良知，印象很深刻的永远是黑白画面中的那一抹红色。在任何时代，不管有多么的黑暗，都会有人性的光辉在闪烁着；经典的影片也不会因为缺失色彩而让人觉得沉闷。★★★★☆,"4",1392
"742671","1295124",https://www.douban.com/people/zishuiyilan/,薇羅尼卡,"2006-03-29 16:01:25",很棒，直击人心。不知道什么时候中国也能拍出这样的电影。,"5",900
"1241835988","26862829",https://www.douban.com/people/tjz230/,影志,"2017-09-11 19:23:52",“没有被善待的人，最容易识别善良，也最珍惜善良。” 适合带长辈们看，或许多少年后，就没人再拍这样的电影了…后面半小时泪弹太足，我们在最好的年代虚度光阴，他们在最坏的年代洗尽铅华。,"4",25576
"1246121748","26862829",https://www.douban.com/people/xilouchen/,西楼尘,"2017-09-22 21:17:24",这场战争活着不如死去，那个年代清醒不如疯魔。倘若这样牺牲，刘峰便能被写成歌，在心上人的歌喉里成为不朽；假如继续痴癫，小萍就能一直跳舞，在幻梦里领舞到老去。可惜文工团的台上没有不散的舞，滇缅的沼泽里唱不出永恒的歌。他们像熟透的番茄、将化的雪糕，在青春里一个趔趄，再回首已是面目全非。,"4",7642
"1284058517","26862829",https://www.douban.com/people/zhangzongqian/,亵渎电影,"2017-12-10 14:59:51",虽然剧本是很严重的硬伤，用女二的第一人称讲别人的故事，导致最后没有哪个角色的形象足够立体。不过从情感上讲，我是非常喜欢这部电影，很有共鸣，让我们看到一个特殊的时代，看到那代人信仰的幻灭，故事里没有敌人，但敌人又无处不在，好坏善恶都只是一线之间。这部电影里，最好的肯定是配乐了。,"3",2562
"1263986861","26862829",https://www.douban.com/people/MovieL/,木卫二,"2017-10-30 01:33:20",精神病人聚众围观文工团的歌舞表演，是个很好的落脚点。但分裂的冯小刚，显然没有想好，如何去反思这场大型的疯人院精神虐待。你为所谓的情怀买单，为不再拥有电影记忆的父母辈落泪，你以为这是一壶好酒。实际上，更像是损伤大脑记忆的勾兑酒精——正如那场丑陋的散伙酗酒。,"3",1933
"1250899457","26862829",https://www.douban.com/people/2049622/,LOOK,"2017-10-03 10:09:10",冯小刚有意无意之间探触到了社会主义遗产的深层次问题，讲述的其实是神性光芒渐渐褪去遁入世俗生活的精神历程。战争那场戏尤其接近道成肉身的神学救赎意味。,"4",686
"1584233595","30334073",https://www.douban.com/people/155253764/,天堂里的细胞,"2018-12-22 01:22:23",最后一击神反转！！！攻击加成50%！,"5",9383
"1593637733","30334073",https://www.douban.com/people/emvraced/,抱抱,"2018-12-27 07:48:11",这剧情简直了！看得我目瞪口呆！简直比无人区还无人区！人性之恶被展现的淋漓尽致。看电影之前光看海报和简介第一行我还以为是盲人励志音乐喜剧，谁知道竟然是犯罪惊悚剧。故事的展开极其的破格，绝了！最后的结尾如果男主绕开那个易拉罐就真的是神片！片子倒不是故意做的很惊悚但是片子里好几个地方真的吓人一跳，就女主坐在男主椅子上突然戴着鬼面具那里，导演还拍的很自然屏幕外面都快吓cry了。,"5",4775
"1593303897","30334073",https://www.douban.com/people/peggywang/,tentwosix,"2018-12-26 23:27:44",更希望科恩兄弟来拍一个版本,"4",1117
"1636796471","30334073",https://www.douban.com/people/1233038/,frozenmoon,"2019-01-21 14:42:27",整体确实不错，但是到了最后三分之一、四分之一，那些称不上是反转了吧？中间把人物一次次置于困境的时候才是最有趣的。还有一些逗趣的小细节，比如戴上恐怖面具试探男人眼盲的真假，这细节想得很好，充满难以名状的幽默感。,"4",912
"1612874543","30334073",https://www.douban.com/people/herringcg/,轻如纸张,"2019-01-05 14:12:49",没事不要冒充残疾人,"3",940
"8363547","1293839",https://www.douban.com/people/miuccia/,Miss Lucky,"2006-12-22 20:35:26",谁不爱赫本啊,"4",1800
"70745","1293839",https://www.douban.com/people/auntbear/,熊阿姨,"2005-07-17 14:13:25",没有看过这个的经历会显得自己太无知老土，看过了，觉得真是金童玉女啊，真是令人向往的爱情啊！真是......尽管看完了该无知还无知，老土的也没变洋气，毕竟主人公那长相那气质不是几个整容手术几部电影能成就的。,"4",1601
"56387","1293839",https://www.douban.com/people/Cherry/,Cherry,"2005-07-12 16:57:32",完美的公主，天使的笑容，魅力的男人,"5",1538
"23629530","1293839",https://www.douban.com/people/littletwo/,littletwo,"2007-11-11 10:06:50",罗马，当然是罗马……,"5",671
"514528004","1293839",https://www.douban.com/people/CammyWhite/,[己注销],"2012-03-31 01:11:45",（９／１０）大俗亦大雅。什么叫经典，看过本片后，你就知道有多少后世影片，模仿和抄袭过这部作品了……以前的影片没有特效轰炸之类，便需要加强演技来吸引观众，看过本片就会被赫本和派克的精湛演出打动。赫本的短发造型确实很酷，在那个崇尚古典优雅的年代，公主对头发的这一剪估计让很多人为之惊异吧。重看本片时，深感是不是一直以来，对男二欧文太过忽视了呢？欧文并没有像乔那样对Ann投入很强烈的感情，但当他选择把自己...,"5",240
"1102685040","25921812",https://www.douban.com/people/itzhaoxiangyu/,心生,"2016-10-28 00:28:43",过去的如果就让它过去了，未来只会越来越糟！,"4",15958
"1103309627","25921812",https://www.douban.com/people/liuxiaobamboo/,bamboo,"2016-10-29 19:55:01",悲叹的是被压迫的是女性，欣慰的是觉醒的也是女性,"4",4734
"1095416427","25921812",https://www.douban.com/people/lollypain/,WR-TARA-934,"2016-10-11 07:33:59",这个笑话还真把我看哭了，惊喜之作，比夏洛特烦恼的故事高明，但电影感较弱,"4",3699
"1102923551","25921812",https://www.douban.com/people/lingrui1995/,朝暮雪,"2016-10-28 20:02:26",国民政府太腐败了，气的我想冲上去把特派员打一顿，回家之后一定要看两集《新闻联播》来平复心情。看到片尾字幕得知佳佳去了延安的消息，我垂死病中惊坐起，我又重新看到了希望。感谢祖国，感谢党！,"4",2223
"1126552125","25921812",https://www.douban.com/people/CMGS/,CMGS,"2016-12-26 16:22:26",全靠最后一句去延安找大哥才过审……,"4",988
"256131790","1309163",https://www.douban.com/people/cuican/,長閑,"2010-05-30 17:03:30",英俊的木匠啊，一見鍾情的表白竟然能支撐整個一生。如果在現實里能有人長情到這地步，哪怕是同性之間的相濡以沫，也值奮力擁抱死去時緊握雙手。她恢復記憶的時候不超過五分鐘，推開他的一刹那，比任何一次的分別還要惹人眼淚。最後算是圓滿，你不會失去什麽，在蹣跚、年邁、冰冷軀體，舊時的烈火中。,"5",2683
"100463806","1309163",https://www.douban.com/people/bambooling/,阿米,"2009-03-01 23:25:27",老人不是诺亚，那是最感人的一笔,"5",1685
"9417223","1309163",https://www.douban.com/people/Uvo/,私享史,"2007-01-19 23:22:54",哭了！他把那房子做了疗养院。James Garner、Sam Shepard的演技哇！我喜欢Sam演的那个爸爸！,"5",1226
"348649416","1309163",https://www.douban.com/people/tofucius/,Tofu,"2011-06-09 22:17:09","所以, Ryan Gosling你那么多年没换过内裤是吗?","4",761
"916661316","1309163",https://www.douban.com/people/viking7117/,撒旦的表妹,"2015-04-26 22:29:03",最触动人的，不是17岁的初恋故事，也不是7年后的再次重逢，而是相守一生一直到老，互相约定来生之后握紧双手一起离开人世。如果只有前面的情节这只是一个普通的爱情故事，但是因为有最后这部分，好吧我被震撼到了，爱能创造奇迹。,"5",685
"343265958","1292679",https://www.douban.com/people/lisaLeung/,LisaLeung,"2011-01-21 19:48:19", 张国荣死后，有一个女荣迷，在网上发了一片贴子，说到自己看到梁朝伟的情形，有一次梁朝伟到内地来演出，等演出完毕后她守在他出门的必经之路，等看到他和一群人走来，她便大声的哭喊道：“黎耀辉，你还记不记得何宝荣？”梁朝伟听到她的喊叫，停下来，朝她这个方向看来，然后点了点头，急匆匆地走了,"5",17755
"792990175","1292679",https://www.douban.com/people/3540441/,同志亦凡人中文站,"2014-04-02 09:28:50",何宝荣。黎耀辉。如果你对一个人有特别的感情，你会更喜欢叫他的全名。,"5",12510
"2050207","1292679",https://www.douban.com/people/kingfish/,kingfish,"2006-03-22 12:53:21","梁朝伟加张国荣,简直是挡不住的诱惑.","5",5474
"17923514","1292679",https://www.douban.com/people/rebekah/,眠去,"2007-08-01 18:37:25",他说，不如我们从头来过。,"5",2059
"196094752","1292679",https://www.douban.com/people/ridden/,Ridden,"2009-12-29 19:13:31",Happy Together，不如我们再从头来过。原来寂寞的时候，所有的人都一样。,"5",742
"418718411","2297265",https://www.douban.com/people/heidao/,黑刀,"2011-07-27 15:18:58",君子朋而不党。保持每一个独立思考和人格。这是我反对任何机构和活动“党同伐异”的基本原因。包括乐迷、包括观众、包括粉丝，狂热的、无理性的、邪恶的、革命的、红卫兵式的、党卫军式的群体爆发。这不是游戏。后果不堪设想。你知道我在说什么。 ,"4",2184
"148440514","2297265",https://www.douban.com/people/saymo/,Abracadabra,"2009-08-13 11:03:04",由个人魅力领导 不平等社会因素推动的独裁主义遏制除领袖外一切个人主义 妄图以集体的力量去对抗所有不平等 逃避现实 忽视个体的重要性 只要还有贫富不均 那么法西斯主义的民众基础永远都会有的 ,"5",1976
"112757283","2297265",https://www.douban.com/people/tjz230/,影志,"2009-04-18 01:07:02",只用了五天时间的“微型纳粹养成课“，最正常的学生往往是最不正常的。,"5",804
"80661998","2297265",https://www.douban.com/people/airan712/,Q。,"2009-02-05 19:47:07",归属感源于脆弱，人类渴求同质化。  ,"5",510
"310468758","2297265",https://www.douban.com/people/ghostinyourskin/,披着人皮的鬼,"2010-11-01 16:17:12",与法西斯无关 如果主题周是文学 没准就是另一个死亡诗社~,"3",223
"1256682348","27059130",https://www.douban.com/people/158031162/,水原吸管,"2017-10-14 16:37:46",「雖然現在已經是太空時代了，人類可以搭乘太空船到達月球，但卻沒辦法看穿每個人心裡的宇宙。」,"4",8200
"1324838496","27059130",https://www.douban.com/people/weiwu/,陈哈,"2018-02-16 17:01:25",有佛无慈悲，有性无爱，有法律无公正，有警察无正义，满满的绝望。“当然有困难...对他们来讲，无论是出太阳还是下雨，都会有困难，但他们没办法去想生命的困难...社会常常在讲要公平正义，但在他们的生活之中，应该是没有这四个字，毕竟光是要捧饭碗就没力了...”,"5",2893
"1332430571","27059130",https://www.douban.com/people/luhua/,芦哲峰,"2018-02-27 11:45:32",世间权钱二字，人分上下两流。上流锦衣玉食，骄奢淫逸，干尽下流的勾当；下流残羹冷炙，囊空如洗，只以上流为榜样。大佛虽有，信仰全无，又能怎样！,"4",864
"1324502622","27059130",https://www.douban.com/people/rachel-rachel/,蚂蚁没问题,"2018-02-24 09:18:49",靠北哦，怎么这么好看？干你娘，实在是太喜欢了！,"5",415
"1273038751","27059130",https://www.douban.com/people/qijiuzhiyue/,桃桃林林,"2017-11-18 19:44:59",偷窥，间离，讽刺，适当的伤感,"4",370
"510345766","1292062",https://www.douban.com/people/zhangzongqian/,亵渎电影,"2012-03-20 00:37:43",中产阶级是最适合谎言的人群，他们总是可以表面上冠冕堂皇，真实的内心早就被假象掩盖了，即使旁观者都看清了，他们也不会承认，真相也许永远只有他们自己知道。讲故事点到即止最高明，总有有心人会懂得，还可以肆意联想，更添回味。人啊，总得为真实的自己活那么一回，没什么好可耻的！★★★★,"4",703
"216433","1292062",https://www.douban.com/people/esotericmc/,le frisson™,"2005-08-29 08:20:37",美国电影最接近悲剧的处理，可惜还差那么一点点，因为好莱坞不知道什么叫做悲剧,"3",666
"91911","1292062",https://www.douban.com/people/Daisy/,黛西,"2005-07-25 11:53:43",我看过很多遍，不知道为什么会这么喜欢,"5",729
"357489081","1292062",https://www.douban.com/people/davies/,Davies,"2011-02-22 23:22:11","看起来奇怪的故事, 展示的却是真实的人性","4",288
"12873614","1292062",https://www.douban.com/people/1118655/,Guide,"2007-08-11 17:52:53","曾经的哪个女孩去了哪里?

很久没人问我这个问题了,
我很快乐..我很好..","4",191
"199491166","2353023",https://www.douban.com/people/new4new4/,Doublebitch,"2010-04-16 21:32:35",“没牙”真可爱呀真可爱~,"5",592
"250805324","2353023",https://www.douban.com/people/thespencer/,spencer,"2010-05-14 22:41:35",酷酷的小龙外表下，是一只大型宠物犬的个性。,"5",537
"219606395","2353023",https://www.douban.com/people/TOROVANDARKO/,TORO VAN DARKO,"2010-04-02 04:12:55","90分钟绝不冷场愉悦刺激的观影体验！3D技术的进步更是锦上添花~恰到好处的笑料，让人爱不释手的角色，精准传达的主题，精彩的动作场面，都是此片绝对值得推荐的理由。遗憾的是仍有缺陷，使影片仍算不上完美。","4",164
